race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Dutch Grand Prix,BOT,Kick Sauber,57.0,78.463,27.893,27.573,22.997,MEDIUM,14.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,HUL,Haas F1 Team,58.0,76.107,25.622,27.761,22.724,HARD,44.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,GAS,Alpine,58.0,75.794,25.612,27.452,22.73,HARD,26.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,NOR,McLaren,59.0,74.979,25.37,27.119,22.49,HARD,31.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,ALO,Aston Martin,58.0,77.097,26.554,27.559,22.984,HARD,27.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,STR,Aston Martin,58.0,75.749,25.552,27.512,22.685,HARD,28.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,RIC,RB,58.0,75.487,25.578,27.335,22.574,HARD,29.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,ZHO,Kick Sauber,57.0,76.42,26.059,27.438,22.923000000000002,SOFT,6.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,VER,Red Bull Racing,59.0,75.132,25.431,27.239,22.462,HARD,32.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,LEC,Ferrari,59.0,74.89,25.294,27.227,22.369,HARD,35.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,PIA,McLaren,59.0,75.052,25.272,27.369,22.411,HARD,26.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,OCO,Alpine,58.0,75.936,25.81,27.38,22.746,HARD,28.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,SAI,Ferrari,59.0,74.488,25.296,27.089,22.103,HARD,29.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,PER,Red Bull Racing,59.0,75.287,25.438,27.373,22.476,HARD,30.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,ALB,Williams,58.0,76.04,25.6,27.18,23.26,MEDIUM,4.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,SAR,Williams,58.0,78.672,25.914,28.515,24.243,HARD,36.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,TSU,RB,58.0,76.913,26.525,27.641,22.747,HARD,26.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,MAG,Haas F1 Team,58.0,76.562,25.825,28.078,22.659,MEDIUM,18.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,RUS,Mercedes,59.0,74.072,25.069,26.923000000000002,22.08,SOFT,8.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,HAM,Mercedes,59.0,73.968,25.142,26.612,22.214,SOFT,11.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,BOT,Kick Sauber,58.0,76.069,25.875,27.474,22.72,MEDIUM,15.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,HUL,Haas F1 Team,59.0,75.657,25.768,27.336,22.553,HARD,45.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,GAS,Alpine,59.0,75.583,26.059,27.23,22.294,HARD,27.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,NOR,McLaren,60.0,74.518,25.184,27.017,22.317,HARD,32.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,ALO,Aston Martin,59.0,75.352,25.478,27.318,22.556,HARD,28.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,STR,Aston Martin,59.0,75.509,25.503,27.391,22.615,HARD,29.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,RIC,RB,59.0,75.675,25.753,27.344,22.578,HARD,30.0,2.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,ZHO,Kick Sauber,58.0,76.413,26.065,27.524,22.824,SOFT,7.0,3.0,0,19.4,32.1,False,0,0,0,0
Dutch Grand Prix,VER,Red Bull Racing,60.0,75.0,25.349,27.108,22.543,HARD,33.0,2.0,0,19.5,32.1,False,0,0,0,0
Dutch Grand Prix,LEC,Ferrari,60.0,74.915,25.285,27.3,22.33,HARD,36.0,2.0,0,19.5,32.1,False,0,0,0,0
Dutch Grand Prix,PIA,McLaren,60.0,74.991,25.182,27.407,22.402,HARD,27.0,2.0,0,19.5,32.1,False,0,0,0,0
Dutch Grand Prix,OCO,Alpine,59.0,75.786,25.64,27.204,22.942,HARD,29.0,2.0,0,19.5,32.1,False,0,0,0,0
