race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Monaco Grand Prix,ALB,Williams,46.0,80.594,21.38,37.939,21.275,HARD,45.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,GAS,Alpine,46.0,79.97,21.139,37.499,21.332,MEDIUM,45.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,LEC,Ferrari,47.0,79.185,20.506,37.404,21.275,HARD,46.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,PIA,McLaren,47.0,78.399,20.48,36.871,21.048,HARD,47.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,SAI,Ferrari,47.0,78.141,20.298,36.975,20.868,HARD,46.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,NOR,McLaren,47.0,78.141,20.326,36.968,20.847,HARD,47.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,STR,Aston Martin,46.0,78.296,20.529,36.671,21.096,HARD,6.0,3.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,ALO,Aston Martin,46.0,78.928,20.659,37.129,21.14,MEDIUM,46.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,RIC,RB,46.0,77.172,20.128,36.366,20.678,HARD,46.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,SAR,Williams,46.0,80.124,20.964,37.598,21.562,HARD,46.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,ZHO,Kick Sauber,46.0,80.146,21.067,37.671,21.408,HARD,45.0,2.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,BOT,Kick Sauber,46.0,80.417,21.056,38.04,21.321,HARD,32.0,3.0,0,22.0,44.5,False,0,0,0,0
Monaco Grand Prix,RUS,Mercedes,47.0,78.314,20.768,36.519,21.027,MEDIUM,46.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,VER,Red Bull Racing,47.0,78.537,20.799,36.688,21.05,MEDIUM,46.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,HAM,Mercedes,47.0,78.331,20.748,36.783,20.8,MEDIUM,46.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,TSU,RB,47.0,80.426,20.968,37.592,21.866,HARD,47.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,ALB,Williams,47.0,80.462,21.142,37.705,21.615,HARD,46.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,GAS,Alpine,47.0,79.435,20.865,37.294,21.276,MEDIUM,46.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,LEC,Ferrari,48.0,77.941,20.379,36.484,21.078,HARD,47.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,PIA,McLaren,48.0,78.395,20.406,37.005,20.984,HARD,48.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,SAI,Ferrari,48.0,77.894,20.338,36.722,20.834,HARD,47.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,NOR,McLaren,48.0,77.975,20.359,36.876,20.74,HARD,48.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,STR,Aston Martin,47.0,78.062,20.222,36.815,21.025,HARD,7.0,3.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,ALO,Aston Martin,47.0,79.109,20.636,37.285,21.188,MEDIUM,47.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,RIC,RB,47.0,81.071,21.023,37.949,22.099,HARD,47.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,SAR,Williams,47.0,79.888,20.969,37.668,21.251,HARD,47.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,ZHO,Kick Sauber,47.0,80.075,21.026,37.569,21.48,HARD,46.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,RUS,Mercedes,48.0,78.702,20.917,36.851,20.934,MEDIUM,47.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,VER,Red Bull Racing,48.0,78.337,20.716,36.661,20.96,MEDIUM,47.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,BOT,Kick Sauber,47.0,82.969,21.815,40.364,20.79,HARD,33.0,3.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,HAM,Mercedes,48.0,77.831,20.802,36.424,20.605,MEDIUM,47.0,2.0,0,22.0,43.8,False,0,0,0,0
Monaco Grand Prix,TSU,RB,48.0,80.543,20.994,37.876,21.673000000000002,HARD,48.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,ALB,Williams,48.0,79.321,20.659,37.436,21.226,HARD,47.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,GAS,Alpine,48.0,79.865,20.925,37.454,21.486,MEDIUM,47.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,LEC,Ferrari,49.0,78.506,20.674,36.889,20.943,HARD,48.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,PIA,McLaren,49.0,78.136,20.416,36.774,20.946,HARD,49.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,SAI,Ferrari,49.0,78.259,20.341,36.857,21.061,HARD,48.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,NOR,McLaren,49.0,78.177,20.308,36.873,20.996,HARD,49.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,ALO,Aston Martin,48.0,80.315,20.454,37.439,22.422,MEDIUM,48.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,RIC,RB,48.0,78.282,20.173,36.242,21.867,HARD,48.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,SAR,Williams,48.0,80.97,20.941,37.593,22.436,HARD,48.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,RUS,Mercedes,49.0,78.985,20.975,36.845,21.165,MEDIUM,48.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,VER,Red Bull Racing,49.0,78.477,20.77,36.778,20.929,MEDIUM,48.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,ZHO,Kick Sauber,48.0,82.481,20.79,39.009,22.682,HARD,47.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,HAM,Mercedes,49.0,77.398,20.468,36.146,20.784,MEDIUM,48.0,2.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,BOT,Kick Sauber,48.0,80.562,20.614,36.907,23.041,HARD,34.0,3.0,0,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,STR,Aston Martin,48.0,109.132,20.243,40.645,48.244,HARD,8.0,3.0,1,22.0,43.7,False,0,0,0,0
Monaco Grand Prix,TSU,RB,49.0,80.109,20.826,37.5,21.783,HARD,49.0,2.0,0,21.9,43.7,False,0,0,0,0
Monaco Grand Prix,ALB,Williams,49.0,79.378,20.802,37.344,21.232,HARD,48.0,2.0,0,21.9,43.7,False,0,0,0,0
